ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
35,Remove Duplicates from Sorted Array II,62.2%,Medium,50.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
36,Divide Two Integers,18.1%,Medium,50.0,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
37,Search in Rotated Sorted Array,42.3%,Medium,50.0,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
38,Sqrt(x),40.0%,Easy,50.0,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
39,Largest Rectangle in Histogram,46.6%,Hard,48.6,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
40,First Missing Positive,40.6%,Hard,48.6,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
41,Unique Paths,65.4%,Medium,48.6,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
42,Valid Sudoku,61.7%,Medium,47.0,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
43,3Sum Closest,46.6%,Medium,45.4,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
44,Subsets,80.3%,Medium,45.4,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
45,"Pow(x, n)",36.5%,Medium,45.4,https://leetcode.com/problems/powx-n,"Math, Recursion"
46,Find the Index of the First Occurrence in a String,44.5%,Easy,45.4,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
47,Reverse Linked List II,49.1%,Medium,45.4,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
48,Length of Last Word,55.4%,Easy,45.4,https://leetcode.com/problems/length-of-last-word,String
49,Search Insert Position,48.3%,Easy,45.4,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
50,Reverse Nodes in k-Group,62.0%,Hard,43.6,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
51,Jump Game II,41.1%,Medium,43.6,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
52,Combination Sum II,57.2%,Medium,43.6,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
53,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,43.6,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
54,String to Integer (atoi),18.7%,Medium,43.6,https://leetcode.com/problems/string-to-integer-atoi,String
55,Binary Tree Inorder Traversal,78.0%,Easy,43.6,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
56,Search a 2D Matrix,51.8%,Medium,41.6,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
57,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,41.6,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
58,Minimum Window Substring,44.7%,Hard,41.6,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
59,Swap Nodes in Pairs,66.5%,Medium,41.6,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
60,Maximum Depth of Binary Tree,76.8%,Easy,39.4,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
61,Zigzag Conversion,50.8%,Medium,39.4,https://leetcode.com/problems/zigzag-conversion,String
62,Wildcard Matching,29.4%,Hard,39.4,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
