ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
75,Add Two Numbers,45.4%,Medium,39.4,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
76,Increasing Triplet Subsequence,39.2%,Medium,39.4,https://leetcode.com/problems/increasing-triplet-subsequence,"Array, Greedy"
77,Maximum Units on a Truck,74.0%,Easy,39.4,https://leetcode.com/problems/maximum-units-on-a-truck,"Array, Greedy, Sorting"
78,Minimum Operations to Reduce an Integer to 0,56.7%,Medium,39.4,https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0,"Dynamic Programming, Greedy, Bit Manipulation"
79,Task Scheduler,61.0%,Medium,39.4,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
80,Maximal Square,48.2%,Medium,39.4,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
81,Find Longest Calls,62.7%,Medium,39.4,https://leetcode.com/problems/find-longest-calls,Database
82,Find the Duplicate Number,62.3%,Medium,39.4,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
83,Second Highest Salary,43.0%,Medium,39.4,https://leetcode.com/problems/second-highest-salary,Database
84,Majority Element,65.5%,Easy,39.4,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
85,The Employee That Worked on the Longest Task,50.6%,Easy,39.4,https://leetcode.com/problems/the-employee-that-worked-on-the-longest-task,Array
86,Maximum Subarray,51.7%,Medium,39.4,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
87,Remove Duplicates from Sorted Array,59.5%,Easy,39.4,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
88,LRU Cache,44.4%,Medium,39.4,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
