ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
54,Word Search,44.6%,Medium,36.3,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
55,Candy,44.4%,Hard,36.3,https://leetcode.com/problems/candy,"Array, Greedy"
56,First Missing Positive,40.6%,Hard,36.3,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
57,Pascal's Triangle II,65.5%,Easy,36.3,https://leetcode.com/problems/pascals-triangle-ii,"Array, Dynamic Programming"
58,Pascal's Triangle,76.4%,Easy,36.3,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
59,Permutations,80.1%,Medium,32.4,https://leetcode.com/problems/permutations,"Array, Backtracking"
60,Find Median from Data Stream,53.0%,Hard,32.4,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
61,Find the Duplicate Number,62.3%,Medium,32.4,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
62,Count Number of Pairs With Absolute Difference K,84.6%,Easy,32.4,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k,"Array, Hash Table, Counting"
63,Maximum XOR of Two Numbers in an Array,53.2%,Medium,32.4,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,"Array, Hash Table, Bit Manipulation, Trie"
64,Valid Anagram,66.2%,Easy,32.4,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
65,Sqrt(x),40.0%,Easy,32.4,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
66,Set Matrix Zeroes,58.9%,Medium,32.4,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
67,Spiral Matrix,52.9%,Medium,32.4,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
68,Top K Frequent Elements,64.1%,Medium,32.4,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
69,Minimum Number of Arrows to Burst Balloons,60.0%,Medium,32.4,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,"Array, Greedy, Sorting"
70,The Skyline Problem,43.6%,Hard,32.4,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
71,Gas Station,46.0%,Medium,32.4,https://leetcode.com/problems/gas-station,"Array, Greedy"
72,Roman to Integer,64.2%,Easy,32.4,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
73,Best Time to Buy and Sell Stock IV,46.0%,Hard,32.4,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
74,Next Greater Element I,73.9%,Easy,32.4,https://leetcode.com/problems/next-greater-element-i,"Array, Hash Table, Stack, Monotonic Stack"
75,Reorder List,61.6%,Medium,32.4,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion"
76,Letter Combinations of a Phone Number,63.1%,Medium,27.6,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
77,Integer to Roman,67.9%,Medium,27.6,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
78,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,27.6,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
79,Merge Two Sorted Lists,66.3%,Easy,27.6,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
80,Rotate Image,77.2%,Medium,27.6,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
81,3Sum,36.4%,Medium,27.6,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
82,Add Two Numbers,45.4%,Medium,27.6,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
83,Reverse String,79.5%,Easy,27.6,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
84,Unique Paths,65.4%,Medium,27.6,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
85,Largest Number,40.9%,Medium,27.6,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
86,Rotate Array,42.5%,Medium,27.6,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
87,Meeting Rooms II,51.9%,Medium,27.6,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
88,Merge Sorted Array,52.3%,Easy,27.6,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
89,Next Greater Element III,34.4%,Medium,27.6,https://leetcode.com/problems/next-greater-element-iii,"Math, Two Pointers, String"
90,Reverse Words in a String,50.1%,Medium,20.9,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
91,Valid Sudoku,61.7%,Medium,20.9,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
92,Remove Duplicate Letters,50.8%,Medium,20.9,https://leetcode.com/problems/remove-duplicate-letters,"String, Stack, Greedy, Monotonic Stack"
93,Query Kth Smallest Trimmed Number,45.3%,Medium,20.9,https://leetcode.com/problems/query-kth-smallest-trimmed-number,"Array, String, Divide and Conquer, Sorting, Heap (Priority Queue), Radix Sort, Quickselect"
94,Contains Duplicate II,48.1%,Easy,20.9,https://leetcode.com/problems/contains-duplicate-ii,"Array, Hash Table, Sliding Window"
95,Interleaving String,41.4%,Medium,20.9,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
96,Jump Game II,41.1%,Medium,20.9,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
97,Longest Substring with At Most K Distinct Characters,49.3%,Medium,20.9,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,"Hash Table, String, Sliding Window"
98,Two Sum II - Input Array Is Sorted,62.9%,Medium,20.9,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search"
99,Minimum Absolute Difference in BST,58.7%,Easy,20.9,https://leetcode.com/problems/minimum-absolute-difference-in-bst,"Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
100,Zigzag Conversion,50.8%,Medium,20.9,https://leetcode.com/problems/zigzag-conversion,String
