ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
46,Find the Duplicate Number,62.3%,Medium,52.3,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
47,Single Number,75.3%,Easy,52.3,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
48,Shuffle an Array,58.8%,Medium,52.3,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized"
49,Is Subsequence,48.2%,Easy,52.3,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming"
50,Linked List Cycle II,54.0%,Medium,43.1,https://leetcode.com/problems/linked-list-cycle-ii,"Hash Table, Linked List, Two Pointers"
51,Delete Duplicate Folders in System,54.9%,Hard,43.1,https://leetcode.com/problems/delete-duplicate-folders-in-system,"Array, Hash Table, String, Trie, Hash Function"
52,Number of 1 Bits,73.8%,Easy,43.1,https://leetcode.com/problems/number-of-1-bits,"Divide and Conquer, Bit Manipulation"
53,Linked List Random Node,63.8%,Medium,43.1,https://leetcode.com/problems/linked-list-random-node,"Linked List, Math, Reservoir Sampling, Randomized"
54,Monotonic Array,61.6%,Easy,43.1,https://leetcode.com/problems/monotonic-array,Array
55,Delete Node in a Linked List,81.7%,Medium,43.1,https://leetcode.com/problems/delete-node-in-a-linked-list,Linked List
56,Keys and Rooms,74.2%,Medium,43.1,https://leetcode.com/problems/keys-and-rooms,"Depth-First Search, Breadth-First Search, Graph"
57,Sort Colors,66.4%,Medium,43.1,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
58,Beautiful Arrangement,64.5%,Medium,43.1,https://leetcode.com/problems/beautiful-arrangement,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
59,Sort Characters By Frequency,73.7%,Medium,43.1,https://leetcode.com/problems/sort-characters-by-frequency,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
60,Merge Sorted Array,52.3%,Easy,43.1,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
61,Valid Sudoku,61.7%,Medium,43.1,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
62,Min Stack,55.9%,Medium,43.1,https://leetcode.com/problems/min-stack,"Stack, Design"
63,Remove Nth Node From End of List,48.1%,Medium,43.1,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
64,Maximum Sum of Distinct Subarrays With Length K,42.6%,Medium,43.1,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window"
65,Maximum Number of Visible Points,37.5%,Hard,43.1,https://leetcode.com/problems/maximum-number-of-visible-points,"Array, Math, Geometry, Sliding Window, Sorting"
66,Merge k Sorted Lists,55.8%,Hard,43.1,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
67,Greatest Common Divisor of Strings,52.5%,Easy,43.1,https://leetcode.com/problems/greatest-common-divisor-of-strings,"Math, String"
68,Rectangle Area,47.2%,Medium,43.1,https://leetcode.com/problems/rectangle-area,"Math, Geometry"
69,Max Sum of a Pair With Equal Sum of Digits,66.0%,Medium,43.1,https://leetcode.com/problems/max-sum-of-a-pair-with-equal-sum-of-digits,"Array, Hash Table, Sorting, Heap (Priority Queue)"
