ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
89,Furthest Building You Can Reach,50.1%,Medium,41.9,https://leetcode.com/problems/furthest-building-you-can-reach,"Array, Greedy, Heap (Priority Queue)"
90,Merge Intervals,48.8%,Medium,41.9,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
91,Maximum Profit in Job Scheduling,54.3%,Hard,41.9,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
92,LRU Cache,44.4%,Medium,41.9,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
93,Swim in Rising Water,62.2%,Hard,41.9,https://leetcode.com/problems/swim-in-rising-water,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix"
94,Rotting Oranges,56.0%,Medium,41.9,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
95,Min Stack,55.9%,Medium,41.9,https://leetcode.com/problems/min-stack,"Stack, Design"
96,Largest 1-Bordered Square,50.7%,Medium,41.9,https://leetcode.com/problems/largest-1-bordered-square,"Array, Dynamic Programming, Matrix"
97,Rotate Image,77.2%,Medium,41.9,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
98,Contains Duplicate,62.8%,Easy,41.9,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
99,Insert Delete GetRandom O(1) - Duplicates allowed,35.8%,Hard,41.9,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
100,Find the Shortest Superstring,44.4%,Hard,41.9,https://leetcode.com/problems/find-the-shortest-superstring,"Array, String, Dynamic Programming, Bit Manipulation, Bitmask"
