ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
64,Minimum Number of Removals to Make Mountain Array,55.0%,Hard,38.8,https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array,"Array, Binary Search, Dynamic Programming, Greedy"
65,Minimum Number of Swaps to Make the String Balanced,78.0%,Medium,38.8,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,"Two Pointers, String, Stack, Greedy"
66,Number of Substrings Containing All Three Characters,68.8%,Medium,38.8,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters,"Hash Table, String, Sliding Window"
67,Jump Game II,41.1%,Medium,38.8,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
68,Flatten Binary Tree to Linked List,67.7%,Medium,38.8,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
69,Find Median from Data Stream,53.0%,Hard,38.8,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
70,Jump Game,39.1%,Medium,38.8,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
71,Lexicographically Smallest Palindrome,81.9%,Easy,38.8,https://leetcode.com/problems/lexicographically-smallest-palindrome,"Two Pointers, String, Greedy"
72,Merge In Between Linked Lists,82.2%,Medium,38.8,https://leetcode.com/problems/merge-in-between-linked-lists,Linked List
73,Find Peak Element,46.3%,Medium,38.8,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
74,Rotate Image,77.2%,Medium,38.8,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
75,Minimum Window Substring,44.7%,Hard,38.8,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
76,Intersection of Two Arrays,76.0%,Easy,38.8,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
77,3Sum,36.4%,Medium,38.8,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
78,Largest Rectangle in Histogram,46.6%,Hard,38.8,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
79,Remove Nth Node From End of List,48.1%,Medium,38.8,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
80,Valid Palindrome,50.2%,Easy,38.8,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
81,Find Minimum in Rotated Sorted Array,52.2%,Medium,38.8,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search"
82,Word Search II,37.0%,Hard,38.8,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
83,Lowest Common Ancestor of a Binary Tree,65.7%,Medium,38.8,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
84,Reverse String,79.5%,Easy,38.8,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
85,First Unique Character in a String,63.2%,Easy,38.8,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
