ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
44,Find the Index of the First Occurrence in a String,44.5%,Easy,46.3,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
45,Search Insert Position,48.3%,Easy,46.3,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
46,"Pow(x, n)",36.5%,Medium,46.3,https://leetcode.com/problems/powx-n,"Math, Recursion"
47,Subsets,80.3%,Medium,46.3,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
48,Integer to Roman,67.9%,Medium,46.3,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
49,Binary Tree Inorder Traversal,78.0%,Easy,44.5,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
50,Jump Game II,41.1%,Medium,44.5,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
51,Reverse Nodes in k-Group,62.0%,Hard,44.5,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
52,3Sum Closest,46.6%,Medium,44.5,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
53,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,44.5,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
54,Search a 2D Matrix,51.8%,Medium,42.5,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
55,Combination Sum II,57.2%,Medium,42.5,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
56,Swap Nodes in Pairs,66.5%,Medium,42.5,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
57,Partition List,58.3%,Medium,40.3,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
58,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,40.3,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
59,Wildcard Matching,29.4%,Hard,40.3,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
60,Maximum Depth of Binary Tree,76.8%,Easy,40.3,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
61,String to Integer (atoi),18.7%,Medium,40.3,https://leetcode.com/problems/string-to-integer-atoi,String
62,Zigzag Conversion,50.8%,Medium,40.3,https://leetcode.com/problems/zigzag-conversion,String
63,Minimum Window Substring,44.7%,Hard,40.3,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
